,date,n_deaths,n_wounded_mild,n_wounded_severe,n_victims,n_vehicles,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,precipitation_hours
159,2010-06-09,0.0,56.0,0.0,56.0,93.0,21.9,19.2,20.4,21.6,24.0,22.8,2010-06-09T05:15,2010-06-09T20:25,3.2,3.2,11.0
160,2010-06-10,0.0,46.0,0.0,46.0,76.0,23.2,19.3,21.1,20.4,24.1,22.2,2010-06-10T05:15,2010-06-10T20:25,4.0,4.0,9.0
161,2010-06-11,0.0,43.0,1.0,44.0,64.0,21.3,17.3,19.3,18.8,23.1,20.4,2010-06-11T05:15,2010-06-11T20:26,2.2,2.2,9.0
162,2010-06-12,0.0,24.0,0.0,24.0,40.0,23.2,14.5,19.5,14.9,25.8,20.8,2010-06-12T05:15,2010-06-12T20:26,0.0,0.0,0.0
163,2010-06-13,0.0,8.0,0.0,8.0,18.0,23.7,17.0,20.5,18.4,26.0,22.0,2010-06-13T05:15,2010-06-13T20:27,0.1,0.1,1.0
164,2010-06-14,0.0,26.0,0.0,26.0,43.0,22.9,17.3,19.5,17.7,24.4,20.5,2010-06-14T05:15,2010-06-14T20:27,3.2,3.2,10.0
165,2010-06-15,0.0,37.0,1.0,38.0,60.0,19.7,16.1,17.8,16.1,20.3,17.9,2010-06-15T05:15,2010-06-15T20:27,7.2,7.2,13.0
166,2010-06-16,0.0,42.0,1.0,43.0,65.0,22.0,15.1,18.8,15.6,21.7,18.4,2010-06-16T05:15,2010-06-16T20:28,0.0,0.0,0.0
167,2010-06-17,0.0,35.0,0.0,35.0,54.0,21.5,14.6,18.3,14.4,22.8,18.6,2010-06-17T05:15,2010-06-17T20:28,0.0,0.0,0.0
168,2010-06-18,0.0,33.0,0.0,33.0,59.0,23.4,15.4,20.0,16.2,24.3,20.6,2010-06-18T05:15,2010-06-18T20:29,0.0,0.0,0.0
169,2010-06-19,0.0,22.0,2.0,24.0,32.0,22.5,16.7,19.8,17.6,24.8,20.9,2010-06-19T05:15,2010-06-19T20:29,2.5,2.5,7.0
170,2010-06-20,0.0,21.0,0.0,21.0,21.0,20.5,16.0,18.0,16.4,22.4,18.5,2010-06-20T05:16,2010-06-20T20:29,5.8,5.8,17.0
171,2010-06-21,0.0,32.0,0.0,32.0,54.0,21.8,14.9,18.5,14.8,22.5,18.5,2010-06-21T05:16,2010-06-21T20:29,0.5,0.5,3.0
172,2010-06-22,0.0,56.0,0.0,56.0,83.0,22.1,15.3,19.5,15.6,24.2,20.4,2010-06-22T05:16,2010-06-22T20:29,0.0,0.0,0.0
173,2010-06-23,0.0,34.0,0.0,34.0,49.0,23.6,16.2,20.1,17.0,25.5,21.4,2010-06-23T05:16,2010-06-23T20:30,0.0,0.0,0.0
174,2010-06-24,0.0,22.0,1.0,23.0,26.0,25.4,16.7,21.2,17.5,27.4,22.5,2010-06-24T05:17,2010-06-24T20:30,0.0,0.0,0.0
175,2010-06-25,0.0,17.0,1.0,18.0,27.0,26.8,16.6,22.1,17.5,28.5,23.5,2010-06-25T05:17,2010-06-25T20:30,0.0,0.0,0.0
176,2010-06-26,1.0,23.0,2.0,26.0,33.0,26.8,17.9,22.8,19.2,29.4,24.5,2010-06-26T05:17,2010-06-26T20:30,0.0,0.0,0.0
177,2010-06-27,0.0,16.0,0.0,16.0,23.0,27.5,18.6,23.4,20.1,30.9,25.6,2010-06-27T05:18,2010-06-27T20:30,0.4,0.4,1.0
178,2010-06-28,0.0,30.0,1.0,31.0,56.0,28.6,20.0,24.4,22.6,31.9,26.8,2010-06-28T05:18,2010-06-28T20:30,0.8,0.8,1.0
179,2010-06-29,0.0,40.0,1.0,41.0,54.0,29.2,20.4,24.9,22.9,32.7,27.4,2010-06-29T05:18,2010-06-29T20:30,0.3,0.3,1.0
180,2010-06-30,0.0,33.0,0.0,33.0,63.0,28.3,20.7,24.8,23.6,31.5,27.5,2010-06-30T05:19,2010-06-30T20:30,0.0,0.0,0.0
181,2010-07-01,0.0,35.0,2.0,37.0,59.0,28.6,20.2,24.9,22.5,31.8,27.4,2010-07-01T05:20,2010-07-01T20:30,0.0,0.0,0.0
182,2010-07-02,3.0,38.0,1.0,42.0,63.0,28.1,20.6,24.6,22.9,31.4,27.2,2010-07-02T05:20,2010-07-02T20:30,0.0,0.0,0.0
183,2010-07-03,0.0,30.0,2.0,32.0,51.0,27.4,20.3,24.2,23.1,31.8,27.8,2010-07-03T05:21,2010-07-03T20:29,0.0,0.0,0.0
184,2010-07-04,0.0,14.0,1.0,15.0,25.0,28.5,21.9,24.9,25.5,32.3,28.1,2010-07-04T05:21,2010-07-04T20:29,1.4,1.4,1.0
185,2010-07-05,0.0,25.0,0.0,25.0,41.0,29.8,21.0,25.2,23.9,34.0,28.5,2010-07-05T05:22,2010-07-05T20:29,0.0,0.0,0.0
186,2010-07-06,1.0,37.0,1.0,39.0,62.0,28.0,22.0,25.0,25.8,31.6,28.7,2010-07-06T05:22,2010-07-06T20:29,0.0,0.0,0.0
187,2010-07-07,0.0,24.0,2.0,26.0,47.0,28.2,21.1,25.0,24.4,32.5,28.4,2010-07-07T05:23,2010-07-07T20:28,0.0,0.0,0.0
188,2010-07-08,0.0,31.0,1.0,32.0,57.0,29.4,21.1,25.6,24.0,33.6,28.8,2010-07-08T05:24,2010-07-08T20:28,0.0,0.0,0.0
189,2010-07-09,0.0,30.0,0.0,30.0,65.0,28.6,22.6,25.8,26.0,32.2,29.5,2010-07-09T05:24,2010-07-09T20:28,0.0,0.0,0.0
190,2010-07-10,0.0,30.0,1.0,31.0,52.0,28.2,22.7,25.5,26.5,32.0,29.1,2010-07-10T05:25,2010-07-10T20:27,0.0,0.0,0.0
191,2010-07-11,0.0,14.0,1.0,15.0,18.0,30.6,21.5,26.5,24.5,34.3,29.9,2010-07-11T05:26,2010-07-11T20:27,0.0,0.0,0.0
192,2010-07-12,0.0,34.0,0.0,34.0,55.0,30.3,22.1,26.5,25.4,32.7,29.3,2010-07-12T05:27,2010-07-12T20:26,0.0,0.0,0.0
193,2010-07-13,0.0,34.0,0.0,34.0,48.0,28.9,21.7,26.1,24.6,32.9,29.3,2010-07-13T05:27,2010-07-13T20:26,0.0,0.0,0.0
194,2010-07-14,1.0,35.0,1.0,37.0,60.0,28.6,22.7,25.8,26.2,33.1,29.6,2010-07-14T05:28,2010-07-14T20:25,0.0,0.0,0.0
195,2010-07-15,0.0,37.0,0.0,37.0,62.0,28.4,23.0,25.6,26.3,31.7,28.7,2010-07-15T05:29,2010-07-15T20:25,0.0,0.0,0.0
196,2010-07-16,0.0,34.0,0.0,34.0,61.0,28.7,21.0,25.5,23.8,33.6,29.3,2010-07-16T05:30,2010-07-16T20:24,0.0,0.0,0.0
197,2010-07-17,0.0,18.0,0.0,18.0,32.0,29.4,23.0,26.2,27.5,33.9,30.5,2010-07-17T05:31,2010-07-17T20:23,0.0,0.0,0.0
198,2010-07-18,0.0,15.0,0.0,15.0,33.0,28.9,23.1,25.6,26.9,31.1,28.8,2010-07-18T05:31,2010-07-18T20:23,0.0,0.0,0.0
199,2010-07-19,0.0,30.0,1.0,31.0,52.0,28.9,21.6,25.5,24.9,33.1,29.2,2010-07-19T05:32,2010-07-19T20:22,0.1,0.1,1.0
200,2010-07-20,0.0,31.0,2.0,33.0,55.0,29.8,22.6,26.2,26.3,33.1,29.7,2010-07-20T05:33,2010-07-20T20:21,0.0,0.0,0.0
201,2010-07-21,0.0,38.0,1.0,39.0,66.0,28.9,22.0,25.6,25.4,33.2,29.1,2010-07-21T05:34,2010-07-21T20:20,0.0,0.0,0.0
202,2010-07-22,0.0,44.0,1.0,45.0,74.0,28.0,23.3,25.1,25.1,30.0,27.7,2010-07-22T05:35,2010-07-22T20:20,0.2,0.2,1.0
203,2010-07-23,0.0,38.0,1.0,39.0,62.0,26.5,22.7,24.3,24.9,29.6,27.1,2010-07-23T05:36,2010-07-23T20:19,2.5,2.5,8.0
204,2010-07-24,0.0,21.0,0.0,21.0,29.0,25.8,20.7,23.5,22.9,27.6,25.1,2010-07-24T05:37,2010-07-24T20:18,0.0,0.0,0.0
205,2010-07-25,0.0,15.0,0.0,15.0,30.0,26.1,21.5,23.8,23.8,28.1,25.8,2010-07-25T05:38,2010-07-25T20:17,2.6,2.6,15.0
206,2010-07-26,1.0,27.0,2.0,30.0,45.0,26.5,21.9,24.0,24.4,30.5,26.7,2010-07-26T05:39,2010-07-26T20:16,1.4,1.4,7.0
207,2010-07-27,0.0,44.0,0.0,44.0,65.0,28.6,21.7,25.2,23.4,31.0,27.4,2010-07-27T05:40,2010-07-27T20:15,0.2,0.2,2.0
208,2010-07-28,0.0,34.0,0.0,34.0,52.0,28.8,21.6,25.4,24.6,32.5,28.4,2010-07-28T05:40,2010-07-28T20:14,0.0,0.0,0.0
209,2010-07-29,0.0,43.0,1.0,44.0,77.0,27.7,22.5,24.4,25.8,31.3,28.0,2010-07-29T05:41,2010-07-29T20:13,3.7,3.7,10.0
210,2010-07-30,0.0,29.0,2.0,31.0,48.0,23.8,21.6,22.8,23.1,27.1,24.7,2010-07-30T05:42,2010-07-30T20:12,8.6,8.6,17.0
211,2010-07-31,0.0,25.0,1.0,26.0,28.0,26.2,20.9,24.0,24.3,29.6,27.0,2010-07-31T05:43,2010-07-31T20:11,2.2,2.2,6.0
212,2010-08-01,0.0,18.0,1.0,19.0,47.0,27.2,20.8,24.1,23.8,32.0,27.6,2010-08-01T05:44,2010-08-01T20:10,0.0,0.0,0.0
213,2010-08-02,0.0,18.0,0.0,18.0,36.0,27.3,21.1,24.4,24.4,30.9,27.5,2010-08-02T05:45,2010-08-02T20:09,0.6,0.6,2.0
214,2010-08-03,0.0,27.0,0.0,27.0,45.0,25.7,21.2,23.2,24.2,28.5,26.0,2010-08-03T05:46,2010-08-03T20:08,8.3,8.3,14.0
215,2010-08-04,0.0,21.0,1.0,22.0,34.0,24.9,21.3,23.4,24.0,26.6,25.7,2010-08-04T05:47,2010-08-04T20:06,1.4,1.4,6.0
216,2010-08-05,0.0,21.0,2.0,23.0,31.0,25.0,21.6,23.3,23.5,27.4,25.4,2010-08-05T05:48,2010-08-05T20:05,1.1,1.1,5.0
217,2010-08-06,0.0,29.0,2.0,31.0,48.0,24.6,20.4,22.4,20.8,25.2,23.3,2010-08-06T05:49,2010-08-06T20:04,0.1,0.1,1.0
218,2010-08-07,0.0,22.0,0.0,22.0,33.0,28.0,19.1,23.7,20.9,31.3,26.3,2010-08-07T05:50,2010-08-07T20:03,0.0,0.0,0.0
219,2010-08-08,0.0,18.0,1.0,19.0,31.0,28.0,19.8,24.0,22.4,31.0,26.8,2010-08-08T05:51,2010-08-08T20:02,0.0,0.0,0.0
220,2010-08-09,0.0,17.0,1.0,18.0,34.0,28.4,22.5,25.1,26.1,34.0,28.9,2010-08-09T05:52,2010-08-09T20:00,0.2,0.2,1.0
221,2010-08-10,0.0,16.0,0.0,16.0,22.0,26.5,21.2,24.1,24.7,30.2,27.9,2010-08-10T05:53,2010-08-10T19:59,0.0,0.0,0.0
222,2010-08-11,0.0,19.0,0.0,19.0,26.0,27.7,21.6,24.6,25.0,31.7,28.0,2010-08-11T05:54,2010-08-11T19:58,0.0,0.0,0.0
223,2010-08-12,0.0,17.0,0.0,17.0,33.0,27.6,21.5,24.2,23.2,30.7,26.9,2010-08-12T05:55,2010-08-12T19:56,0.9,0.9,3.0
224,2010-08-13,0.0,28.0,3.0,31.0,36.0,23.8,20.7,22.1,22.1,25.4,23.6,2010-08-13T05:56,2010-08-13T19:55,3.8,3.8,12.0
225,2010-08-14,0.0,12.0,0.0,12.0,32.0,23.2,19.5,21.4,21.4,23.7,22.6,2010-08-14T05:57,2010-08-14T19:53,6.7,6.7,10.0
226,2010-08-15,1.0,12.0,1.0,14.0,20.0,24.4,19.5,21.9,21.0,25.8,22.8,2010-08-15T05:58,2010-08-15T19:52,0.0,0.0,0.0
227,2010-08-16,0.0,3.0,1.0,4.0,6.0,23.9,18.7,21.9,18.8,25.2,22.8,2010-08-16T05:59,2010-08-16T19:51,0.0,0.0,0.0
228,2010-08-17,0.0,19.0,0.0,19.0,30.0,26.7,20.4,23.6,22.7,29.4,25.9,2010-08-17T06:00,2010-08-17T19:49,0.2,0.2,2.0
229,2010-08-18,0.0,25.0,0.0,25.0,37.0,27.8,21.8,24.5,24.9,30.3,27.2,2010-08-18T06:01,2010-08-18T19:48,0.1,0.1,1.0
230,2010-08-19,0.0,16.0,0.0,16.0,30.0,25.6,22.0,23.7,25.1,29.4,27.4,2010-08-19T06:03,2010-08-19T19:46,5.6,5.6,7.0
231,2010-08-20,0.0,19.0,0.0,19.0,23.0,28.7,21.5,25.0,24.4,32.6,28.8,2010-08-20T06:04,2010-08-20T19:45,1.0,1.0,2.0
232,2010-08-21,0.0,25.0,2.0,27.0,36.0,31.4,21.9,26.6,25.0,36.6,30.5,2010-08-21T06:05,2010-08-21T19:43,0.0,0.0,0.0
233,2010-08-22,0.0,22.0,0.0,22.0,30.0,31.3,21.9,26.5,25.0,34.7,29.5,2010-08-22T06:06,2010-08-22T19:42,0.0,0.0,0.0
234,2010-08-23,0.0,26.0,0.0,26.0,33.0,28.8,21.7,25.4,24.3,33.4,29.2,2010-08-23T06:07,2010-08-23T19:40,0.0,0.0,0.0
235,2010-08-24,0.0,24.0,0.0,24.0,36.0,28.7,22.8,25.5,26.7,33.2,29.6,2010-08-24T06:08,2010-08-24T19:39,0.0,0.0,0.0
236,2010-08-25,0.0,16.0,3.0,19.0,35.0,29.2,21.1,25.2,24.3,32.6,28.7,2010-08-25T06:09,2010-08-25T19:37,0.0,0.0,0.0
237,2010-08-26,0.0,21.0,4.0,25.0,40.0,29.2,21.0,25.4,24.1,33.1,28.7,2010-08-26T06:10,2010-08-26T19:36,0.0,0.0,0.0
238,2010-08-27,0.0,22.0,0.0,22.0,29.0,34.5,21.7,27.5,24.5,36.4,30.2,2010-08-27T06:11,2010-08-27T19:34,0.0,0.0,0.0
239,2010-08-28,0.0,12.0,2.0,14.0,22.0,27.3,22.9,25.0,24.9,29.3,27.0,2010-08-28T06:12,2010-08-28T19:32,0.1,0.1,1.0
240,2010-08-29,0.0,14.0,0.0,14.0,14.0,25.5,21.7,23.4,23.1,25.7,24.7,2010-08-29T06:13,2010-08-29T19:31,0.0,0.0,0.0
241,2010-08-30,0.0,28.0,0.0,28.0,43.0,24.9,20.8,22.8,21.8,26.2,23.8,2010-08-30T06:14,2010-08-30T19:29,0.5,0.5,3.0
242,2010-08-31,0.0,29.0,0.0,29.0,48.0,24.9,19.9,22.2,20.8,25.3,23.0,2010-08-31T06:15,2010-08-31T19:27,0.0,0.0,0.0
243,2010-09-01,0.0,35.0,0.0,35.0,52.0,25.2,18.5,22.0,20.1,26.0,23.6,2010-09-01T06:16,2010-09-01T19:26,0.5,0.5,4.0
244,2010-09-02,0.0,27.0,1.0,28.0,51.0,25.0,21.3,23.0,23.8,26.7,24.9,2010-09-02T06:17,2010-09-02T19:24,0.0,0.0,0.0
245,2010-09-03,0.0,40.0,2.0,42.0,88.0,27.2,19.4,23.4,21.3,30.2,25.9,2010-09-03T06:18,2010-09-03T19:23,0.2,0.2,2.0
246,2010-09-04,1.0,20.0,0.0,21.0,41.0,27.8,20.1,24.3,22.4,31.1,27.2,2010-09-04T06:19,2010-09-04T19:21,0.0,0.0,0.0
247,2010-09-05,0.0,13.0,0.0,13.0,22.0,27.9,20.3,24.2,23.0,31.2,27.3,2010-09-05T06:20,2010-09-05T19:19,0.0,0.0,0.0
248,2010-09-06,0.0,27.0,0.0,27.0,42.0,27.5,19.8,23.8,21.9,30.0,26.0,2010-09-06T06:21,2010-09-06T19:18,0.0,0.0,0.0
249,2010-09-07,0.0,31.0,0.0,31.0,44.0,27.0,21.6,24.3,23.8,28.7,26.4,2010-09-07T06:22,2010-09-07T19:16,1.4,1.4,4.0
250,2010-09-08,0.0,28.0,0.0,28.0,57.0,25.1,18.4,21.7,18.8,25.4,21.7,2010-09-08T06:23,2010-09-08T19:14,0.0,0.0,0.0
251,2010-09-09,0.0,20.0,3.0,23.0,41.0,24.3,18.1,21.5,17.9,25.4,21.9,2010-09-09T06:24,2010-09-09T19:12,1.1,1.1,5.0
252,2010-09-10,0.0,33.0,0.0,33.0,49.0,24.5,19.4,22.1,21.0,26.0,23.5,2010-09-10T06:25,2010-09-10T19:11,0.8,0.8,6.0
253,2010-09-11,1.0,22.0,0.0,23.0,27.0,26.5,18.0,22.3,19.4,27.8,23.6,2010-09-11T06:26,2010-09-11T19:09,0.0,0.0,0.0
254,2010-09-12,0.0,15.0,3.0,18.0,24.0,26.1,18.4,22.4,20.2,29.0,24.4,2010-09-12T06:27,2010-09-12T19:07,0.0,0.0,0.0
255,2010-09-13,0.0,34.0,0.0,34.0,61.0,25.0,20.2,22.6,22.7,26.7,24.9,2010-09-13T06:28,2010-09-13T19:06,1.6,1.6,5.0
256,2010-09-14,0.0,35.0,0.0,35.0,56.0,24.8,19.6,22.2,21.2,26.0,24.1,2010-09-14T06:29,2010-09-14T19:04,0.5,0.5,3.0
257,2010-09-15,0.0,38.0,1.0,39.0,69.0,26.9,17.6,22.2,18.6,27.8,23.6,2010-09-15T06:30,2010-09-15T19:02,0.0,0.0,0.0
258,2010-09-16,0.0,27.0,0.0,27.0,58.0,26.0,19.6,22.9,22.1,28.6,25.6,2010-09-16T06:31,2010-09-16T19:00,2.4,2.4,5.0
259,2010-09-17,0.0,16.0,0.0,16.0,28.0,21.9,19.3,20.8,19.0,24.8,21.8,2010-09-17T06:32,2010-09-17T18:59,11.7,11.7,21.0
260,2010-09-18,0.0,19.0,0.0,19.0,29.0,20.6,18.1,19.3,18.0,21.4,19.7,2010-09-18T06:33,2010-09-18T18:57,17.0,17.0,15.0
261,2010-09-19,0.0,25.0,2.0,27.0,41.0,23.5,16.9,20.3,17.6,24.4,21.3,2010-09-19T06:34,2010-09-19T18:55,0.1,0.1,1.0
262,2010-09-20,0.0,26.0,0.0,26.0,50.0,23.3,17.4,20.9,18.8,25.0,22.8,2010-09-20T06:35,2010-09-20T18:54,5.2,5.2,9.0
263,2010-09-21,1.0,28.0,1.0,30.0,50.0,23.2,19.5,21.2,20.9,25.6,23.5,2010-09-21T06:36,2010-09-21T18:52,7.3,7.3,10.0
264,2010-09-22,0.0,43.0,0.0,43.0,68.0,24.4,17.4,20.7,18.3,26.1,22.3,2010-09-22T06:37,2010-09-22T18:50,0.0,0.0,0.0
265,2010-09-23,0.0,25.0,0.0,25.0,54.0,23.8,19.3,21.2,21.4,26.5,23.5,2010-09-23T06:38,2010-09-23T18:48,5.9,5.9,14.0
266,2010-09-24,0.0,34.0,1.0,35.0,36.0,23.6,18.9,20.9,18.7,25.3,22.3,2010-09-24T06:39,2010-09-24T18:47,14.2,14.2,18.0
267,2010-09-25,0.0,34.0,1.0,35.0,53.0,23.5,16.1,19.3,16.4,22.9,19.5,2010-09-25T06:40,2010-09-25T18:45,2.4,2.4,9.0
268,2010-09-26,0.0,24.0,3.0,27.0,40.0,18.4,15.9,17.3,15.9,18.5,17.0,2010-09-26T06:41,2010-09-26T18:43,12.3,12.3,17.0
269,2010-09-27,0.0,30.0,1.0,31.0,54.0,18.9,14.2,16.7,13.0,19.1,15.9,2010-09-27T06:42,2010-09-27T18:42,1.3,1.3,8.0
270,2010-09-28,0.0,40.0,0.0,40.0,62.0,20.3,14.8,17.3,13.4,19.5,16.4,2010-09-28T06:43,2010-09-28T18:40,0.0,0.0,0.0
271,2010-09-29,0.0,32.0,0.0,32.0,51.0,21.5,14.8,18.4,15.0,22.3,19.2,2010-09-29T06:44,2010-09-29T18:38,0.0,0.0,0.0
272,2010-09-30,0.0,38.0,2.0,40.0,55.0,22.3,15.0,19.1,15.2,24.0,19.9,2010-09-30T06:45,2010-09-30T18:36,0.0,0.0,0.0
273,2010-10-01,0.0,35.0,0.0,35.0,65.0,22.3,17.7,19.9,18.1,23.9,21.2,2010-10-01T06:46,2010-10-01T18:35,0.0,0.0,0.0
274,2010-10-02,0.0,27.0,0.0,27.0,40.0,23.1,18.1,20.6,19.5,25.3,22.6,2010-10-02T06:47,2010-10-02T18:33,0.0,0.0,0.0
275,2010-10-03,0.0,20.0,0.0,20.0,27.0,23.8,18.0,21.2,19.3,25.6,23.0,2010-10-03T06:48,2010-10-03T18:31,0.3,0.3,2.0
276,2010-10-04,0.0,34.0,1.0,35.0,57.0,23.8,18.4,22.0,17.5,24.7,21.1,2010-10-04T06:49,2010-10-04T18:30,0.4,0.4,3.0
277,2010-10-05,0.0,40.0,2.0,42.0,66.0,23.2,15.2,19.1,15.3,24.1,19.3,2010-10-05T06:50,2010-10-05T18:28,0.1,0.1,1.0
278,2010-10-06,0.0,40.0,0.0,40.0,68.0,23.9,14.1,19.2,13.8,25.6,19.9,2010-10-06T06:52,2010-10-06T18:26,0.0,0.0,0.0
279,2010-10-07,0.0,31.0,0.0,31.0,45.0,24.0,19.3,21.3,19.6,23.9,21.5,2010-10-07T06:53,2010-10-07T18:25,0.0,0.0,0.0
280,2010-10-08,0.0,36.0,0.0,36.0,69.0,24.0,20.5,22.0,20.8,25.7,23.2,2010-10-08T06:54,2010-10-08T18:23,0.3,0.3,2.0
281,2010-10-09,0.0,18.0,2.0,20.0,34.0,24.6,20.1,22.0,21.2,26.7,23.6,2010-10-09T06:55,2010-10-09T18:21,1.3,1.3,5.0
282,2010-10-10,0.0,17.0,0.0,17.0,26.0,20.9,17.8,19.5,19.2,22.6,20.9,2010-10-10T06:56,2010-10-10T18:20,23.4,23.4,11.0
283,2010-10-11,0.0,28.0,5.0,33.0,54.0,19.6,15.8,17.8,16.5,19.8,18.1,2010-10-11T06:57,2010-10-11T18:18,6.3,6.3,13.0
284,2010-10-12,0.0,6.0,0.0,6.0,15.0,18.5,17.0,17.6,13.4,16.4,14.8,2010-10-12T06:58,2010-10-12T18:17,54.9,54.9,24.0
285,2010-10-13,0.0,23.0,1.0,24.0,47.0,20.7,16.8,18.4,13.5,20.1,16.6,2010-10-13T06:59,2010-10-13T18:15,8.3,8.3,9.0
286,2010-10-14,0.0,31.0,0.0,31.0,57.0,19.5,15.7,17.4,15.8,20.0,18.2,2010-10-14T07:00,2010-10-14T18:13,1.1,1.1,7.0
287,2010-10-15,0.0,24.0,1.0,25.0,38.0,18.7,14.6,16.6,14.7,18.7,17.0,2010-10-15T07:01,2010-10-15T18:12,2.6,2.6,13.0
288,2010-10-16,0.0,36.0,1.0,37.0,54.0,18.4,12.4,15.5,12.1,18.7,15.2,2010-10-16T07:02,2010-10-16T18:10,0.7,0.7,6.0
289,2010-10-17,0.0,8.0,1.0,9.0,15.0,17.7,12.8,14.7,11.8,16.7,13.9,2010-10-17T07:04,2010-10-17T18:09,10.2,10.2,16.0
290,2010-10-18,0.0,44.0,1.0,45.0,61.0,18.0,9.6,13.7,7.2,16.1,11.6,2010-10-18T07:05,2010-10-18T18:07,0.0,0.0,0.0
291,2010-10-19,0.0,43.0,2.0,45.0,78.0,18.3,9.0,13.9,7.0,16.6,12.4,2010-10-19T07:06,2010-10-19T18:06,0.0,0.0,0.0
292,2010-10-20,0.0,21.0,1.0,22.0,36.0,18.5,10.3,14.8,8.7,17.6,13.7,2010-10-20T07:07,2010-10-20T18:04,0.0,0.0,0.0
293,2010-10-21,0.0,24.0,1.0,25.0,33.0,17.4,12.4,15.0,10.8,16.5,14.1,2010-10-21T07:08,2010-10-21T18:03,0.0,0.0,0.0
294,2010-10-22,0.0,37.0,1.0,38.0,76.0,19.8,11.2,15.4,10.1,19.7,15.2,2010-10-22T07:09,2010-10-22T18:01,0.0,0.0,0.0
295,2010-10-23,1.0,27.0,0.0,28.0,47.0,20.2,14.2,16.7,13.9,20.0,16.8,2010-10-23T07:10,2010-10-23T18:00,0.0,0.0,0.0
296,2010-10-24,0.0,16.0,1.0,17.0,33.0,20.4,12.7,16.6,12.6,18.8,15.8,2010-10-24T07:12,2010-10-24T17:59,0.0,0.0,0.0
297,2010-10-25,0.0,45.0,0.0,45.0,70.0,16.7,10.6,14.0,7.4,15.7,10.8,2010-10-25T07:13,2010-10-25T17:57,0.2,0.2,1.0
298,2010-10-26,0.0,33.0,0.0,33.0,54.0,16.8,7.7,12.4,3.8,14.9,9.5,2010-10-26T07:14,2010-10-26T17:56,0.0,0.0,0.0
299,2010-10-27,0.0,31.0,1.0,32.0,55.0,18.5,8.1,13.4,6.1,16.4,11.7,2010-10-27T07:15,2010-10-27T17:54,0.0,0.0,0.0
300,2010-10-28,0.0,33.0,0.0,33.0,54.0,19.6,9.3,14.5,7.7,18.3,13.4,2010-10-28T07:16,2010-10-28T17:53,0.0,0.0,0.0
301,2010-10-29,0.0,33.0,0.0,33.0,51.0,19.1,10.4,15.3,9.8,18.5,14.8,2010-10-29T07:17,2010-10-29T17:52,0.0,0.0,0.0
302,2010-10-30,0.0,20.0,0.0,20.0,30.0,19.1,14.7,16.3,12.4,18.2,14.9,2010-10-30T07:19,2010-10-30T17:50,0.0,0.0,0.0
303,2010-10-31,0.0,14.0,0.0,14.0,21.0,18.4,13.2,16.3,12.0,16.8,14.5,2010-10-31T07:20,2010-10-31T17:49,5.1,5.1,9.0
304,2010-11-01,0.0,17.0,2.0,19.0,28.0,18.0,11.6,14.9,10.9,17.5,14.2,2010-11-01T07:21,2010-11-01T17:48,0.7,0.7,2.0
305,2010-11-02,0.0,35.0,0.0,35.0,67.0,21.0,12.9,16.3,12.2,20.9,15.9,2010-11-02T07:22,2010-11-02T17:47,0.0,0.0,0.0
306,2010-11-03,0.0,30.0,3.0,33.0,67.0,21.0,11.5,16.1,10.1,20.7,15.8,2010-11-03T07:23,2010-11-03T17:46,0.0,0.0,0.0
307,2010-11-04,0.0,34.0,1.0,35.0,65.0,21.5,11.7,16.5,10.9,21.8,16.7,2010-11-04T07:25,2010-11-04T17:44,0.0,0.0,0.0
308,2010-11-05,0.0,46.0,0.0,46.0,77.0,20.1,13.3,16.4,12.5,20.4,16.5,2010-11-05T07:26,2010-11-05T17:43,0.0,0.0,0.0
309,2010-11-06,1.0,33.0,0.0,34.0,53.0,19.2,11.7,15.0,11.2,18.9,14.8,2010-11-06T07:27,2010-11-06T17:42,0.0,0.0,0.0
310,2010-11-07,0.0,15.0,0.0,15.0,18.0,17.8,12.4,14.4,10.6,17.1,13.7,2010-11-07T07:28,2010-11-07T17:41,10.3,10.3,9.0
311,2010-11-08,0.0,35.0,1.0,36.0,62.0,14.2,9.2,11.6,5.6,10.8,8.3,2010-11-08T07:29,2010-11-08T17:40,8.2,8.2,10.0
312,2010-11-09,0.0,38.0,1.0,39.0,68.0,17.4,11.6,14.1,8.1,13.0,10.4,2010-11-09T07:31,2010-11-09T17:39,0.0,0.0,0.0
313,2010-11-10,0.0,28.0,2.0,30.0,52.0,17.0,10.8,13.8,8.2,13.4,10.2,2010-11-10T07:32,2010-11-10T17:38,0.0,0.0,0.0
314,2010-11-11,1.0,39.0,1.0,41.0,69.0,16.0,8.2,11.8,6.5,13.3,10.1,2010-11-11T07:33,2010-11-11T17:37,1.9,1.9,5.0
315,2010-11-12,0.0,46.0,1.0,47.0,68.0,20.4,9.8,14.1,7.6,20.2,12.8,2010-11-12T07:34,2010-11-12T17:36,0.0,0.0,0.0
316,2010-11-13,0.0,25.0,0.0,25.0,31.0,19.5,10.0,13.7,8.4,17.9,12.4,2010-11-13T07:35,2010-11-13T17:35,0.0,0.0,0.0
317,2010-11-14,0.0,15.0,0.0,15.0,21.0,18.5,10.0,14.2,9.3,18.4,13.8,2010-11-14T07:37,2010-11-14T17:34,0.0,0.0,0.0
